,Portfolio Value,Cash,Units
579,9831.785842961113,28365.0,-32.10193836619989
580,9832.106862344775,28365.0,-32.10193836619989
581,9831.147014387625,28365.0,-32.10193836619989
582,9830.180746042803,28365.0,-32.10193836619989
583,9834.67501741407,28365.0,-32.10193836619989
584,9831.464823577451,28365.0,-32.10193836619989
585,9833.551449571254,28365.0,-32.10193836619989
586,9830.533867364831,28365.0,-32.10193836619989
587,9827.612590973507,28365.0,-32.10193836619989
588,9827.60938077967,28365.0,-32.10193836619989
589,9827.294781783681,28365.0,-32.10193836619989
590,9823.760358369564,28365.0,-32.10193836619989
591,9825.365455287874,28365.0,-32.10193836619989
592,9823.121529796075,28365.0,-32.10193836619989
593,9824.562906828718,28365.0,-32.10193836619989
594,9823.278829294071,28365.0,-32.10193836619989
595,9826.649532822521,28365.0,-32.10193836619989
596,9827.10538034732,28365.0,-32.10193836619989
597,9832.588391420268,28365.0,-32.10193836619989
598,9825.525964979704,28365.0,-32.10193836619989
599,9826.970552206181,28365.0,-32.10193836619989
600,9822.155261451253,28365.0,-32.10193836619989
601,9815.734873778014,28365.0,-32.10193836619989
602,9806.104292268154,28365.0,-32.10193836619989
603,9808.511937645617,28365.0,-32.10193836619989
604,9808.190918261957,28365.0,-32.10193836619989
605,9808.672447337449,28365.0,-32.10193836619989
606,9810.27754425576,28365.0,-32.10193836619989
607,9810.919583023082,28365.0,-32.10193836619989
608,9810.919583023082,28365.0,-32.10193836619989
609,9812.264654240627,28365.0,-32.10193836619989
610,9811.882641174068,28365.0,-32.10193836619989
611,9810.919583023082,28365.0,-32.10193836619989
612,9812.845699325055,28365.0,-32.10193836619989
613,9810.601773833258,28365.0,-32.10193836619989
614,9813.487738092379,28365.0,-32.10193836619989
615,9813.747763793146,28365.0,-32.10193836619989
616,9812.20366055773,28365.0,-32.10193836619989
617,9813.166718708717,28365.0,-32.10193836619989
618,9818.30302884731,28365.0,-32.10193836619989
619,9815.09283501069,28365.0,-32.10193836619989
620,9815.895383469844,28365.0,-32.10193836619989
621,9816.697931928999,28365.0,-32.10193836619989
622,9815.73808397185,28365.0,-32.10193836619989
623,9818.945067614632,28365.0,-32.10193836619989
624,9818.30302884731,28365.0,-32.10193836619989
625,9815.734873778014,28365.0,-32.10193836619989
626,9811.561621790408,28365.0,-32.10193836619989
627,9815.25334470252,28365.0,-32.10193836619989
628,9816.858441620829,28365.0,-32.10193836619989
629,9812.685189633223,28365.0,-32.10193836619989
630,9813.166718708717,28365.0,-32.10193836619989
631,9814.129776859703,28365.0,-32.10193836619989
632,9813.487738092379,28365.0,-32.10193836619989
633,9811.561621790408,28365.0,-32.10193836619989
634,9816.055893161674,28365.0,-32.10193836619989
635,9810.919583023082,28365.0,-32.10193836619989
636,9809.635505488435,28365.0,-32.10193836619989
637,9805.943782576322,28365.0,-32.10193836619989
638,9804.820214733505,28365.0,-32.10193836619989
639,9803.276111498091,28365.0,-32.10193836619989
640,9804.659705041673,28365.0,-32.10193836619989
641,9806.104292268154,28365.0,-32.10193836619989
642,9805.62276319266,28365.0,-32.10193836619989
643,9807.032038286936,28365.0,-32.10193836619989
644,9808.993466721111,28365.0,-32.10193836619989
645,9805.62276319266,28365.0,-32.10193836619989
646,9804.980724425337,28365.0,-32.10193836619989
647,9807.22786011097,28365.0,-32.10193836619989
648,9809.314486104773,28365.0,-32.10193836619989
649,9808.03361876396,28365.0,-32.10193836619989
650,9809.635505488435,28365.0,-32.10193836619989
651,9810.117034563928,28365.0,-32.10193836619989
652,9805.783272884491,28365.0,-32.10193836619989
653,9808.030408570125,28365.0,-32.10193836619989
654,9803.857156582519,28365.0,-32.10193836619989
655,9804.499195349843,28365.0,-32.10193836619989
656,9804.499195349843,28365.0,-32.10193836619989
657,9804.17817596618,28365.0,-32.10193836619989
658,9806.746331035476,28365.0,-32.10193836619989
659,9805.141234117167,28365.0,-32.10193836619989
660,9801.289001513223,28365.0,-32.10193836619989
661,9804.438201666948,28365.0,-32.10193836619989
662,9804.01766627435,28365.0,-32.10193836619989
663,9804.499195349843,28365.0,-32.10193836619989
664,9803.857156582519,28365.0,-32.10193836619989
665,9801.741638844187,28365.0,-32.10193836619989
666,9800.004923978575,28365.0,-32.10193836619989
667,9802.252059664208,28365.0,-32.10193836619989
668,9804.784902601303,28365.0,-32.10193836619989
669,9806.104292268154,28365.0,-32.10193836619989
670,9807.709389186462,28365.0,-32.10193836619989
671,9813.327228400549,28365.0,-32.10193836619989
672,9812.534310522904,28365.0,-32.10193836619989
673,9813.006209016887,28365.0,-32.10193836619989
674,9814.129776859703,28365.0,-32.10193836619989
675,9814.161878798068,28365.0,-32.10193836619989
676,9814.771815627026,28365.0,-32.10193836619989
677,9813.808757476041,28365.0,-32.10193836619989
678,9812.845699325055,28365.0,-32.10193836619989
679,9812.20366055773,28365.0,-32.10193836619989
680,9816.055893161674,28365.0,-32.10193836619989
681,9814.450796243365,28365.0,-32.10193836619989
682,9814.611305935196,28365.0,-32.10193836619989
683,9820.22914514928,28365.0,-32.10193836619989
684,9818.784557922801,28365.0,-32.10193836619989
685,9818.62404823097,28365.0,-32.10193836619989
686,9818.945067614632,28365.0,-32.10193836619989
687,9820.871183916604,28365.0,-32.10193836619989
688,9818.945067614632,28365.0,-32.10193836619989
689,9818.784557922801,28365.0,-32.10193836619989
690,9818.62404823097,28365.0,-32.10193836619989
691,9821.192203300268,28365.0,-32.10193836619989
692,9820.550164532942,28365.0,-32.10193836619989
693,9818.945067614632,28365.0,-32.10193836619989
694,9816.055893161674,28365.0,-32.10193836619989
695,9819.587106381958,28365.0,-32.10193836619989
696,9822.155261451253,28365.0,-32.10193836619989
697,9822.155261451253,28365.0,-32.10193836619989
698,9824.081377753226,28365.0,-32.10193836619989
699,9822.797300218575,28365.0,-32.10193836619989
700,9823.760358369564,28365.0,-32.10193836619989
701,9824.081377753226,28365.0,-32.10193836619989
702,9820.871183916604,28365.0,-32.10193836619989
703,9828.25462974083,28365.0,-32.10193836619989
704,9826.328513438859,28365.0,-32.10193836619989
705,9826.328513438859,28365.0,-32.10193836619989
706,9823.760358369564,28365.0,-32.10193836619989
707,9826.103799870296,28365.0,-32.10193836619989
708,9828.896668508154,28365.0,-32.10193836619989
709,9826.168003747027,28365.0,-32.10193836619989
710,9825.686474671535,28365.0,-32.10193836619989
711,9823.760358369564,28365.0,-32.10193836619989
712,9826.007494055197,28365.0,-32.10193836619989
713,9823.760358369564,28365.0,-32.10193836619989
714,9822.476280834915,28365.0,-32.10193836619989
715,9820.871183916604,28365.0,-32.10193836619989
716,9821.156891168064,28365.0,-32.10193836619989
717,9819.262876804458,28365.0,-32.10193836619989
718,9821.67373237576,28365.0,-32.10193836619989
719,9822.797300218575,28365.0,-32.10193836619989
720,9827.131061898015,28365.0,-32.10193836619989
721,9824.723416520548,28365.0,-32.10193836619989
722,9820.22914514928,28365.0,-32.10193836619989
723,9817.982009463647,28365.0,-32.10193836619989
724,9820.871183916604,28365.0,-32.10193836619989
725,9818.945067614632,28365.0,-32.10193836619989
726,9819.90812576562,28365.0,-32.10193836619989
727,9822.155261451253,28365.0,-32.10193836619989
728,9822.055745442318,28365.0,-32.10193836619989
729,9826.328513438859,28365.0,-32.10193836619989
730,9823.920868061394,28365.0,-32.10193836619989
731,9826.970552206181,28365.0,-32.10193836619989
732,9826.168003747027,28365.0,-32.10193836619989
733,9830.1454339106,28365.0,-32.10193836619989
734,9831.946352652943,28365.0,-32.10193836619989
735,9829.85972665914,28365.0,-32.10193836619989
736,9830.119752359908,28365.0,-32.10193836619989
737,9830.662275118295,28365.0,-32.10193836619989
738,9830.854886748493,28365.0,-32.10193836619989
739,9830.822784810127,28365.0,-32.10193836619989
740,9832.588391420268,28365.0,-32.10193836619989
741,9830.614122210747,28365.0,-32.10193836619989
742,9831.464823577451,28365.0,-32.10193836619989
743,9833.711959263086,28365.0,-32.10193836619989
744,9835.317056181395,28365.0,-32.10193836619989
745,9837.403682175198,28365.0,-32.10193836619989
746,9833.711959263086,28365.0,-32.10193836619989
747,9829.217687891818,28365.0,-32.10193836619989
748,9832.588391420268,28365.0,-32.10193836619989
749,9831.464823577451,28365.0,-32.10193836619989
750,9830.180746042803,28365.0,-32.10193836619989
751,9830.662275118295,28365.0,-32.10193836619989
752,9828.25462974083,28365.0,-32.10193836619989
753,9830.020236350972,28365.0,-32.10193836619989
754,9831.464823577451,28365.0,-32.10193836619989
755,9830.180746042803,28365.0,-32.10193836619989
756,9831.946352652943,28365.0,-32.10193836619989
757,9836.601133716042,28365.0,-32.10193836619989
758,9837.243172483368,28365.0,-32.10193836619989
759,9832.106862344775,28365.0,-32.10193836619989
760,9829.217687891818,28365.0,-32.10193836619989
761,9835.95909494872,28365.0,-32.10193836619989
762,9839.490308169,28365.0,-32.10193836619989
763,9842.70050200562,28365.0,-32.10193836619989
764,9841.416424470974,28365.0,-32.10193836619989
765,9842.379482621958,28365.0,-32.10193836619989
766,9842.70050200562,28365.0,-32.10193836619989
767,9841.095405087312,28365.0,-32.10193836619989
768,9843.021521389282,28365.0,-32.10193836619989
769,9847.51579276055,28365.0,-32.10193836619989
770,9842.379482621958,28365.0,-32.10193836619989
771,9843.182031081114,28365.0,-32.10193836619989
772,9842.70050200562,28365.0,-32.10193836619989
773,9845.910695842242,28365.0,-32.10193836619989
774,9847.875334470253,28365.0,-32.10193836619989
775,9847.788659236663,28365.0,-32.10193836619989
776,9850.886496289002,28365.0,-32.10193836619989
777,9867.740013931258,28365.0,-32.10193836619989
778,9871.913265918864,28365.0,-32.10193836619989
779,9876.728556673792,28365.0,-32.10193836619989
780,9875.765498522807,28365.0,-32.10193836619989
781,9877.049576057454,28365.0,-32.10193836619989
782,9879.136202051257,28365.0,-32.10193836619989
783,9884.754041265342,28365.0,-32.10193836619989
784,9891.816467705907,28365.0,-32.10193836619989
785,9883.148944347033,28365.0,-32.10193836619989
786,9877.370595441118,28365.0,-32.10193836619989
787,9876.08651790647,28365.0,-32.10193836619989
788,9880.420279585906,28365.0,-32.10193836619989
789,9880.741298969568,28365.0,-32.10193836619989
790,9886.869559003675,28365.0,-32.10193836619989
791,9889.383140777749,28365.0,-32.10193836619989
792,9897.591606417986,28365.0,-32.10193836619989
793,9897.97682967838,28365.0,-32.10193836619989
794,9896.631758460837,28365.0,-32.10193836619989
795,9898.076345687316,28365.0,-32.10193836619989
796,9887.322196334639,28365.0,-32.10193836619989
797,9896.471248769005,28365.0,-32.10193836619989
798,9898.557874762808,28365.0,-32.10193836619989
799,9899.360423221964,28365.0,-32.10193836619989
800,9889.890351403936,28365.0,-32.10193836619989
801,9895.34768092619,28365.0,-32.10193836619989
802,9896.471248769005,28365.0,-32.10193836619989
803,9902.249597674921,28365.0,-32.10193836619989
804,9899.520932913796,28365.0,-32.10193836619989
805,9904.496733360555,28365.0,-32.10193836619989
806,9905.29928181971,28365.0,-32.10193836619989
807,9904.978262436049,28365.0,-32.10193836619989
808,9904.817752744217,28365.0,-32.10193836619989
809,9908.50947565633,28365.0,-32.10193836619989
810,9906.422849662527,28365.0,-32.10193836619989
811,9908.66998534816,28365.0,-32.10193836619989
812,9919.103115317175,28365.0,-32.10193836619989
813,9913.806295486755,28365.0,-32.10193836619989
814,9915.892921480558,28365.0,-32.10193836619989
815,9919.42413470084,28365.0,-32.10193836619989
816,9913.138575168738,28365.0,-32.10193836619989
817,9920.547702543656,28365.0,-32.10193836619989
818,9912.361708260274,28365.0,-32.10193836619989
819,9913.485276103092,28365.0,-32.10193836619989
820,9907.225398121682,28365.0,-32.10193836619989
821,9902.891636442246,28365.0,-32.10193836619989
822,9899.485620781592,28365.0,-32.10193836619989
823,9897.594816611823,28365.0,-32.10193836619989
824,9897.915835995485,28365.0,-32.10193836619989
825,9904.657243052387,28365.0,-32.10193836619989
826,9904.978262436049,28365.0,-32.10193836619989
827,9907.225398121682,28365.0,-32.10193836619989
828,9910.946012778324,28365.0,-32.10193836619989
829,9908.991004731823,28365.0,-32.10193836619989
830,9909.437221675114,28365.0,-32.10193836619989
831,9902.410107366752,28365.0,-32.10193836619989
832,9902.089087983091,28365.0,-32.10193836619989
833,9897.277007421997,28365.0,-32.10193836619989
834,9893.421564624217,28365.0,-32.10193836619989
835,9894.349310643,28365.0,-32.10193836619989
836,9899.681442605626,28365.0,-32.10193836619989
837,9897.434306919993,28365.0,-32.10193836619989
838,9901.447049215767,28365.0,-32.10193836619989
839,9900.64450075661,28365.0,-32.10193836619989
840,9907.225398121682,28365.0,-32.10193836619989
841,9907.546417505346,28365.0,-32.10193836619989
842,9913.645785794923,28365.0,-32.10193836619989
843,9916.213940864218,28365.0,-32.10193836619989
844,9912.361708260274,28365.0,-32.10193836619989
845,9904.336223668724,28365.0,-32.10193836619989
846,9909.472533807317,28365.0,-32.10193836619989
847,9914.287824562247,28365.0,-32.10193836619989
848,9910.756611341963,28365.0,-32.10193836619989
849,9904.336223668724,28365.0,-32.10193836619989
850,9898.236855379148,28365.0,-32.10193836619989
851,9900.162971681119,28365.0,-32.10193836619989
852,9901.771278793265,28365.0,-32.10193836619989
853,9907.546417505346,28365.0,-32.10193836619989
854,9898.87889414647,28365.0,-32.10193836619989
855,9897.880523863281,28365.0,-32.10193836619989
856,9895.66870030985,28365.0,-32.10193836619989
857,9904.657243052387,28365.0,-32.10193836619989
858,9897.755326303653,28365.0,-32.10193836619989
859,9903.212655825906,28365.0,-32.10193836619989
860,9901.447049215767,28365.0,-32.10193836619989
861,9899.520932913796,28365.0,-32.10193836619989
862,9900.744016765548,28365.0,-32.10193836619989
863,9898.236855379148,28365.0,-32.10193836619989
864,9899.199913530132,28365.0,-32.10193836619989
865,9897.594816611823,28365.0,-32.10193836619989
866,9897.273797228161,28365.0,-32.10193836619989
867,9890.211370787596,28365.0,-32.10193836619989
868,9905.780810895205,28365.0,-32.10193836619989
869,9911.39865010929,28365.0,-32.10193836619989
870,9918.621586241683,28365.0,-32.10193836619989
871,9916.53496024788,28365.0,-32.10193836619989
872,9918.14005716619,28365.0,-32.10193836619989
873,9924.720954531262,28365.0,-32.10193836619989
874,9928.733696827036,28365.0,-32.10193836619989
875,9922.95534792112,28365.0,-32.10193836619989
876,9934.512045732952,28365.0,-32.10193836619989
877,9927.770638676051,28365.0,-32.10193836619989
878,9933.809013282733,28365.0,-32.10193836619989
879,9945.266195085629,28365.0,-32.10193836619989
880,9949.118427689573,28365.0,-32.10193836619989
881,10103.689260922825,28365.0,-32.10193836619989
882,10108.344041985925,28365.0,-32.10193836619989
883,10096.3058150986,28365.0,-32.10193836619989
884,10104.01028030649,28365.0,-32.10193836619989
885,10112.356784281701,28365.0,-32.10193836619989
886,10130.012850383111,28365.0,-32.10193836619989
887,10112.356784281701,28365.0,-32.10193836619989
888,10115.88799750198,28365.0,-32.10193836619989
889,10125.518579011841,28365.0,-32.10193836619989
890,10105.615377224798,28365.0,-32.10193836619989
891,10115.88799750198,28365.0,-32.10193836619989
892,10110.109648596066,28365.0,-32.10193836619989
893,10113.961881200012,28365.0,-32.10193836619989
894,10099.194989551557,28365.0,-32.10193836619989
895,10083.144020368458,28365.0,-32.10193836619989
896,10079.612807148176,28365.0,-32.10193836619989
897,10091.972053419164,28365.0,-32.10193836619989
898,10093.41664064564,28365.0,-32.10193836619989
899,10097.268873249586,28365.0,-32.10193836619989
900,10094.058679412967,28365.0,-32.10193836619989
901,10102.084164004516,28365.0,-32.10193836619989
902,10090.366956500853,28365.0,-32.10193836619989
903,10085.712175437753,28365.0,-32.10193836619989
904,10081.538923450147,28365.0,-32.10193836619989
905,10078.48923930536,28365.0,-32.10193836619989
906,10077.365671462541,28365.0,-32.10193836619989
907,10081.859942833811,28365.0,-32.10193836619989
908,10070.62426440564,28365.0,-32.10193836619989
909,10061.956741046766,28365.0,-32.10193836619989
910,10054.252275838879,28365.0,-32.10193836619989
911,10045.905771863667,28365.0,-32.10193836619989
912,10048.1529075493,28365.0,-32.10193836619989
913,10052.005140153246,28365.0,-32.10193836619989
914,10051.042082002257,28365.0,-32.10193836619989
915,10047.510868781976,28365.0,-32.10193836619989
916,10045.905771863667,28365.0,-32.10193836619989
917,10052.647178920568,28365.0,-32.10193836619989
918,10055.536353373525,28365.0,-32.10193836619989
919,10056.178392140851,28365.0,-32.10193836619989
920,10067.446172507387,28365.0,-32.10193836619989
921,10072.22936132395,28365.0,-32.10193836619989
922,10075.76057454423,28365.0,-32.10193836619989
923,10078.64974899719,28365.0,-32.10193836619989
924,10074.476497009584,28365.0,-32.10193836619989
925,10085.712175437753,28365.0,-32.10193836619989
926,10082.823000984796,28365.0,-32.10193836619989
927,10092.774601878318,28365.0,-32.10193836619989
928,10102.72620277184,28365.0,-32.10193836619989
929,10101.763144620852,28365.0,-32.10193836619989
930,10092.774601878318,28365.0,-32.10193836619989
931,10090.527466192685,28365.0,-32.10193836619989
932,10079.291787764514,28365.0,-32.10193836619989
933,10078.328729613528,28365.0,-32.10193836619989
934,10098.231931400573,28365.0,-32.10193836619989
935,10092.453582494656,28365.0,-32.10193836619989
936,10112.677803665361,28365.0,-32.10193836619989
937,10130.975908534096,28365.0,-32.10193836619989
938,10127.444695313814,28365.0,-32.10193836619989
939,10129.049792232125,28365.0,-32.10193836619989
940,10135.791199289026,28365.0,-32.10193836619989
941,10143.495664496913,28365.0,-32.10193836619989
942,10149.595032786492,28365.0,-32.10193836619989
943,10145.742800182546,28365.0,-32.10193836619989
944,10162.11478874931,28365.0,-32.10193836619989
945,10149.27401340283,28365.0,-32.10193836619989
946,10156.657459227055,28365.0,-32.10193836619989
947,10160.509691831001,28365.0,-32.10193836619989
948,10163.077846900296,28365.0,-32.10193836619989
949,10173.029447793819,28365.0,-32.10193836619989
950,10184.907164989312,28365.0,-32.10193836619989
951,10177.202699781423,28365.0,-32.10193836619989
952,10171.103331491846,28365.0,-32.10193836619989
953,10163.238356592126,28365.0,-32.10193836619989
954,10159.546633680013,28365.0,-32.10193836619989
955,10169.819253957197,28365.0,-32.10193836619989
956,10171.424350875508,28365.0,-32.10193836619989
957,10174.95556409579,28365.0,-32.10193836619989
958,10185.870223140297,28365.0,-32.10193836619989
959,10157.620517378042,28365.0,-32.10193836619989
960,10159.867653063675,28365.0,-32.10193836619989
961,10150.87911032114,28365.0,-32.10193836619989
962,10144.4587226479,28365.0,-32.10193836619989
963,10147.66891648452,28365.0,-32.10193836619989
964,10139.964451276632,28365.0,-32.10193836619989
965,10143.335154805083,28365.0,-32.10193836619989
966,10145.421780798886,28365.0,-32.10193836619989
967,10147.66891648452,28365.0,-32.10193836619989
968,10133.829770854853,28365.0,-32.10193836619989
969,10128.4077534648,28365.0,-32.10193836619989
970,10139.64343189297,28365.0,-32.10193836619989
971,10144.779742031562,28365.0,-32.10193836619989
972,10143.174645113251,28365.0,-32.10193836619989
973,10153.768284774098,28365.0,-32.10193836619989
974,10160.509691831001,28365.0,-32.10193836619989
975,10166.93007950424,28365.0,-32.10193836619989
976,10169.498234573535,28365.0,-32.10193836619989
977,10173.992505944803,28365.0,-32.10193836619989
978,10165.967021353254,28365.0,-32.10193836619989
979,10159.867653063675,28365.0,-32.10193836619989
980,10157.941536761702,28365.0,-32.10193836619989
981,10164.843453510437,28365.0,-32.10193836619989
982,10172.387409026494,28365.0,-32.10193836619989
983,10154.410323541422,28365.0,-32.10193836619989
984,10156.336439843395,28365.0,-32.10193836619989
985,10158.583575529028,28365.0,-32.10193836619989
986,10141.24852881128,28365.0,-32.10193836619989
987,10156.015420459731,28365.0,-32.10193836619989
988,10147.989935868181,28365.0,-32.10193836619989
989,10130.654889150434,28365.0,-32.10193836619989
990,10114.282900583672,28365.0,-32.10193836619989
991,10107.862512910431,28365.0,-32.10193836619989
992,10105.93639660846,28365.0,-32.10193836619989
993,10104.973338457474,28365.0,-32.10193836619989
994,10103.368241539163,28365.0,-32.10193836619989
995,10103.047222155501,28365.0,-32.10193836619989
996,10101.442125237192,28365.0,-32.10193836619989
997,10095.98479571494,28365.0,-32.10193836619989
998,10084.107078519444,28365.0,-32.10193836619989
999,10088.440840198882,28365.0,-32.10193836619989
1000,10088.11982081522,28365.0,-32.10193836619989
1001,10078.970768380852,28365.0,-32.10193836619989
1002,10077.365671462541,28365.0,-32.10193836619989
1003,10088.11982081522,28365.0,-32.10193836619989
1004,10082.823000984796,28365.0,-32.10193836619989
1005,10079.933826531838,28365.0,-32.10193836619989
1006,10077.365671462541,28365.0,-32.10193836619989
1007,10076.081593927895,28365.0,-32.10193836619989
1008,10067.735089952681,28365.0,-32.10193836619989
1009,10077.365671462541,28365.0,-32.10193836619989
1010,10075.43955516057,28365.0,-32.10193836619989
1011,10077.04465207888,28365.0,-32.10193836619989
1012,10078.970768380852,28365.0,-32.10193836619989
1013,10085.391156054091,28365.0,-32.10193836619989
1014,10089.243388658035,28365.0,-32.10193836619989
1015,10095.663776331276,28365.0,-32.10193836619989
1016,10102.084164004516,28365.0,-32.10193836619989
1017,10102.244673696348,28365.0,-32.10193836619989
1018,10086.033194821417,28365.0,-32.10193836619989
1019,10093.737660029303,28365.0,-32.10193836619989
1020,10080.2548459155,28365.0,-32.10193836619989
1021,10082.180962217473,28365.0,-32.10193836619989
1022,10086.35421420508,28365.0,-32.10193836619989
1023,10083.78605913578,28365.0,-32.10193836619989
1024,10083.78605913578,28365.0,-32.10193836619989
1025,10070.945283789302,28365.0,-32.10193836619989
1026,10068.056109336345,28365.0,-32.10193836619989
1027,10064.845915499724,28365.0,-32.10193836619989
1028,10073.513438858598,28365.0,-32.10193836619989
1029,10067.253560877189,28365.0,-32.10193836619989
1030,10070.62426440564,28365.0,-32.10193836619989
1031,10073.834458242261,28365.0,-32.10193836619989
1032,10083.160071337641,28365.0,-32.10193836619989
1033,10070.945283789302,28365.0,-32.10193836619989
1034,10072.550380707613,28365.0,-32.10193836619989
1035,10066.451012418034,28365.0,-32.10193836619989
1036,10074.797516393246,28365.0,-32.10193836619989
1037,10077.365671462541,28365.0,-32.10193836619989
1038,10072.22936132395,28365.0,-32.10193836619989
1039,10073.834458242261,28365.0,-32.10193836619989
1040,10069.340186870992,28365.0,-32.10193836619989
1041,10074.476497009584,28365.0,-32.10193836619989
1042,10072.871400091273,28365.0,-32.10193836619989
1043,10080.575865299163,28365.0,-32.10193836619989
1044,10070.945283789302,28365.0,-32.10193836619989
1045,10078.970768380852,28365.0,-32.10193836619989
1046,10072.389871015781,28365.0,-32.10193836619989
1047,10064.845915499724,28365.0,-32.10193836619989
1048,10075.76057454423,28365.0,-32.10193836619989
1049,10071.908341940289,28365.0,-32.10193836619989
1050,10074.797516393246,28365.0,-32.10193836619989
1051,10069.340186870992,28365.0,-32.10193836619989
1052,10073.513438858598,28365.0,-32.10193836619989
1053,10075.118535776908,28365.0,-32.10193836619989
1054,10078.328729613528,28365.0,-32.10193836619989
1055,10081.538923450147,28365.0,-32.10193836619989
1056,10073.192419474935,28365.0,-32.10193836619989
1057,10079.291787764514,28365.0,-32.10193836619989
1058,10089.88542742536,28365.0,-32.10193836619989
1059,10092.453582494656,28365.0,-32.10193836619989
1060,10094.700718180291,28365.0,-32.10193836619989
1061,10092.935111570148,28365.0,-32.10193836619989
1062,10096.947853865924,28365.0,-32.10193836619989
1063,10096.270502966398,28365.0,-32.10193836619989
1064,10095.98479571494,28365.0,-32.10193836619989
1065,10106.257415992122,28365.0,-32.10193836619989
1066,10102.405183388179,28365.0,-32.10193836619989
1067,10096.947853865924,28365.0,-32.10193836619989
1068,10098.231931400573,28365.0,-32.10193836619989
1069,10087.959311123388,28365.0,-32.10193836619989
1070,10087.638291739726,28365.0,-32.10193836619989
1071,10090.687975884515,28365.0,-32.10193836619989
1072,10090.848485576345,28365.0,-32.10193836619989
1073,10095.98479571494,28365.0,-32.10193836619989
1074,10106.578435375784,28365.0,-32.10193836619989
1075,10109.467609828742,28365.0,-32.10193836619989
1076,10111.714745514375,28365.0,-32.10193836619989
1077,10110.75168736339,28365.0,-32.10193836619989
1078,10112.321472149497,28365.0,-32.10193836619989
1079,10116.530036269307,28365.0,-32.10193836619989
1080,10118.151184156799,28365.0,-32.10193836619989
1081,10114.924939350996,28365.0,-32.10193836619989
1082,10124.876540244519,28365.0,-32.10193836619989
1083,10126.481637162828,28365.0,-32.10193836619989
1084,10129.691830999447,28365.0,-32.10193836619989
1085,10134.50712175438,28365.0,-32.10193836619989
1086,10132.581005452406,28365.0,-32.10193836619989
1087,10127.123675930152,28365.0,-32.10193836619989
1088,10129.691830999447,28365.0,-32.10193836619989
1089,10132.902024836068,28365.0,-32.10193836619989
1090,10130.654889150434,28365.0,-32.10193836619989
1091,10122.308385175222,28365.0,-32.10193836619989
1092,10123.852488410635,28365.0,-32.10193836619989
1093,10124.234501477194,28365.0,-32.10193836619989
1094,10120.061249489589,28365.0,-32.10193836619989
1095,10110.430667979728,28365.0,-32.10193836619989
1096,10099.51600893522,28365.0,-32.10193836619989
1097,10103.047222155501,28365.0,-32.10193836619989
1098,10107.477289650036,28365.0,-32.10193836619989
1099,10103.368241539163,28365.0,-32.10193836619989
1100,10112.196274589869,28365.0,-32.10193836619989
1101,10102.72620277184,28365.0,-32.10193836619989
1102,10108.183532294095,28365.0,-32.10193836619989
1103,10103.047222155501,28365.0,-32.10193836619989
1104,10104.973338457474,28365.0,-32.10193836619989
1105,10108.183532294095,28365.0,-32.10193836619989
1106,10108.344041985925,28365.0,-32.10193836619989
1107,10114.282900583672,28365.0,-32.10193836619989
1108,10112.998823049023,28365.0,-32.10193836619989
1109,10104.01028030649,28365.0,-32.10193836619989
1110,10096.3058150986,28365.0,-32.10193836619989
1111,10096.14530540677,28365.0,-32.10193836619989
1112,10090.687975884515,28365.0,-32.10193836619989
1113,10090.045937117191,28365.0,-32.10193836619989
1114,10092.774601878318,28365.0,-32.10193836619989
1115,10086.318902072875,28365.0,-32.10193836619989
1116,10086.033194821417,28365.0,-32.10193836619989
1117,10084.749117286769,28365.0,-32.10193836619989
1118,10082.501981601134,28365.0,-32.10193836619989
1119,10079.25647563231,28365.0,-32.10193836619989
1120,10069.661206254654,28365.0,-32.10193836619989
1121,10070.242251339081,28365.0,-32.10193836619989
1122,10069.982225638318,28365.0,-32.10193836619989
1123,10067.735089952681,28365.0,-32.10193836619989
1124,10070.810455648165,28365.0,-32.10193836619989
1125,10066.807343933899,28365.0,-32.10193836619989
1126,10066.932541493527,28365.0,-32.10193836619989
1127,10064.364386424231,28365.0,-32.10193836619989
1128,10065.808973650712,28365.0,-32.10193836619989
1129,10071.266303172964,28365.0,-32.10193836619989
1130,10067.735089952681,28365.0,-32.10193836619989
1131,10061.314702279442,28365.0,-32.10193836619989
1132,10059.38858597747,28365.0,-32.10193836619989
1133,10055.215333989863,28365.0,-32.10193836619989
1134,10054.756276271228,28365.0,-32.10193836619989
1135,10057.462469675498,28365.0,-32.10193836619989
1136,10056.178392140851,28365.0,-32.10193836619989
1137,10054.733804914371,28365.0,-32.10193836619989
1138,10055.85737275719,28365.0,-32.10193836619989
1139,10056.499411524512,28365.0,-32.10193836619989
1140,10058.746547210147,28365.0,-32.10193836619989
1141,10060.030624744795,28365.0,-32.10193836619989
1142,10065.452642134846,28365.0,-32.10193836619989
1143,10067.093051185358,28365.0,-32.10193836619989
1144,10070.945283789302,28365.0,-32.10193836619989
1145,10079.291787764514,28365.0,-32.10193836619989
1146,10087.638291739726,28365.0,-32.10193836619989
1147,10080.896884682825,28365.0,-32.10193836619989
1148,10074.797516393246,28365.0,-32.10193836619989
1149,10067.414070569019,28365.0,-32.10193836619989
1150,10066.772031801696,28365.0,-32.10193836619989
1151,10067.414070569019,28365.0,-32.10193836619989
1152,10064.845915499724,28365.0,-32.10193836619989
1153,10060.030624744795,28365.0,-32.10193836619989
1154,10057.78348905916,28365.0,-32.10193836619989
