day,time,Volume,open,high,low,close,BUY
2021-04-01,15:37:00,88940,399.7600,399.7600,399.6500,399.7000,0
2021-04-01,15:38:00,189049,399.7000,399.7200,399.5000,399.5250,0
2021-04-01,15:39:00,144488,399.5100,399.6150,399.4600,399.5850,0
2021-04-01,15:40:00,258407,399.5900,399.7200,399.5600,399.6800,1
2021-04-01,15:41:00,112254,399.6900,399.7000,399.6300,399.6700,1
2021-04-01,15:42:00,99009,399.6690,399.6950,399.6200,399.6200,1
2021-04-01,15:43:00,117437,399.6100,399.6950,399.6000,399.6700,1
2021-04-01,15:44:00,95376,399.6700,399.7000,399.6187,399.7000,1
2021-04-01,15:45:00,213531,399.6990,399.7800,399.6990,399.7719,1
2021-04-01,15:46:00,292940,399.7800,399.8700,399.7800,399.8400,0
2021-04-01,15:47:00,293538,399.8500,400.0000,399.8400,399.9700,0
2021-04-01,15:48:00,252105,399.9800,400.0900,399.9800,400.0500,0
2021-04-01,15:49:00,416117,400.0400,400.0800,400.0000,400.0319,0
2021-04-01,15:50:00,413041,400.0300,400.1100,399.8900,399.9100,0
2021-04-01,15:51:00,468285,399.9050,399.9500,399.8430,399.9200,0
2021-04-01,15:52:00,278960,399.9250,400.0400,399.9100,400.0300,0
2021-04-01,15:53:00,465543,400.0400,400.1400,400.0400,400.1300,0
2021-04-01,15:54:00,382279,400.1300,400.2600,400.0800,400.2600,0
2021-04-01,15:55:00,466123,400.2600,400.2700,400.1500,400.1750,0
2021-04-01,15:56:00,485881,400.1700,400.3200,400.1500,400.2850,0
2021-04-01,15:57:00,480106,400.2900,400.4300,400.2800,400.4200,0
2021-04-01,15:58:00,1049473,400.4200,400.6600,400.3900,400.5600,0
2021-04-01,15:59:00,1708800,400.5600,400.6700,400.5200,400.5400,0
2021-04-05,09:30:00,915577,403.4600,403.6500,403.3800,403.5950,0
2021-04-05,09:31:00,312628,403.6000,403.7300,403.5400,403.7300,0
2021-04-05,09:32:00,391203,403.7200,403.9500,403.7100,403.9000,0
2021-04-05,09:33:00,476746,403.9000,404.2400,403.9000,404.1111,0
2021-04-05,09:34:00,428620,404.1200,404.1850,404.0600,404.1300,0
2021-04-05,09:35:00,423075,404.1300,404.3000,404.1100,404.2000,0
2021-04-05,09:36:00,337573,404.2000,404.2300,404.0500,404.0900,0
2021-04-05,09:37:00,311217,404.0850,404.1500,404.0500,404.1050,0
2021-04-05,09:38:00,289973,404.1000,404.1400,403.9200,403.9200,0
2021-04-05,09:39:00,301936,403.9300,404.0400,403.9100,403.9500,0
2021-04-05,09:40:00,253908,403.9500,404.0300,403.8800,403.9400,0
2021-04-05,09:41:00,477980,403.9500,404.0500,403.9300,403.9900,0
2021-04-05,09:42:00,146156,403.9900,404.0900,403.9881,404.0700,0
2021-04-05,09:43:00,159240,404.0800,404.1100,403.9900,403.9900,0
2021-04-05,09:44:00,155331,403.9800,404.0300,403.9500,403.9915,0
2021-04-05,09:45:00,220423,404.0000,404.1900,404.0000,404.1700,0
2021-04-05,09:46:00,225440,404.1700,404.3300,404.1600,404.3300,1
2021-04-05,09:47:00,199546,404.3250,404.4100,404.3200,404.3500,1
2021-04-05,09:48:00,262619,404.3500,404.4221,404.3500,404.3800,1
2021-04-05,09:49:00,143337,404.3800,404.4200,404.3150,404.3500,0
2021-04-05,09:50:00,143826,404.3450,404.3900,404.3150,404.3550,0
2021-04-05,09:51:00,257826,404.3550,404.3800,404.2700,404.3600,0
2021-04-05,09:52:00,232622,404.3700,404.5050,404.3500,404.4600,0
2021-04-05,09:53:00,145272,404.4650,404.5300,404.4500,404.4800,0
2021-04-05,09:54:00,153498,404.4825,404.4825,404.3700,404.4200,0
2021-04-05,09:55:00,164009,404.4100,404.5300,404.4100,404.5200,0
2021-04-05,09:56:00,149186,404.5100,404.5700,404.4801,404.5200,0
2021-04-05,09:57:00,213568,404.5300,404.6000,404.4850,404.5650,0
2021-04-05,09:58:00,115642,404.5650,404.5900,404.5400,404.5650,0
2021-04-05,09:59:00,256889,404.5700,404.6300,404.5300,404.5500,0
2021-04-05,10:00:00,395686,404.5700,404.7000,404.2500,404.2600,0
2021-04-05,10:01:00,263257,404.2700,404.6100,404.2200,404.4750,0
2021-04-05,10:02:00,135557,404.4600,404.5881,404.4600,404.5400,1
2021-04-05,10:03:00,158938,404.5400,404.6000,404.5100,404.5500,1
2021-04-05,10:04:00,162051,404.5500,404.5900,404.5200,404.5500,1
2021-04-05,10:05:00,217329,404.5450,404.5600,404.4850,404.5000,1
2021-04-05,10:06:00,385786,404.5100,404.6700,404.4150,404.5780,0
2021-04-05,10:07:00,166757,404.5700,404.7600,404.5600,404.6800,0
2021-04-05,10:08:00,122639,404.6650,404.7200,404.6400,404.6900,0
2021-04-05,10:09:00,124065,404.6850,404.7200,404.6600,404.7000,0
2021-04-05,10:10:00,140100,404.7000,404.7600,404.6500,404.7500,0
2021-04-05,10:11:00,241010,404.7600,404.8100,404.6100,404.7800,0
2021-04-05,10:12:00,412380,404.7700,404.7700,404.6100,404.6900,0
2021-04-05,10:13:00,134799,404.6900,404.8100,404.6600,404.8100,0
2021-04-05,10:14:00,160013,404.8000,404.8300,404.7100,404.7900,0
2021-04-05,10:15:00,636314,404.8000,405.2050,404.8000,405.0519,1
2021-04-05,10:16:00,213082,405.0600,405.2400,405.0500,405.1900,1
2021-04-05,10:17:00,234858,405.1900,405.2800,405.1500,405.2550,0
2021-04-05,10:18:00,123347,405.2600,405.2800,405.2300,405.2700,0
2021-04-05,10:19:00,96961,405.2800,405.2900,405.2200,405.2800,0
2021-04-05,10:20:00,197137,405.2800,405.4000,405.2600,405.3900,0
2021-04-05,10:21:00,195645,405.3900,405.4400,405.3400,405.3914,0
2021-04-05,10:22:00,148569,405.3950,405.4900,405.3600,405.4700,0
2021-04-05,10:23:00,656732,405.4700,405.4900,405.2100,405.3000,0
2021-04-05,10:24:00,180150,405.3000,405.4100,405.2900,405.3980,0
2021-04-05,10:25:00,160579,405.4000,405.4401,405.3300,405.3600,0
2021-04-05,10:26:00,132172,405.3600,405.3650,405.2400,405.2699,0
2021-04-05,10:27:00,114734,405.2600,405.3100,405.2300,405.2550,0
2021-04-05,10:28:00,114849,405.2500,405.3300,405.2500,405.2950,0
2021-04-05,10:29:00,112622,405.2900,405.3200,405.2600,405.3100,0
2021-04-05,10:30:00,126751,405.3099,405.3800,405.3000,405.3500,0
2021-04-05,10:31:00,196394,405.3450,405.4700,405.3450,405.4700,0
2021-04-05,10:32:00,131721,405.4600,405.5900,405.4400,405.5401,0
2021-04-05,10:33:00,197381,405.5400,405.5714,405.5000,405.5700,0
2021-04-05,10:34:00,148947,405.5600,405.6000,405.5450,405.5900,0
2021-04-05,10:35:00,162535,405.5900,405.6600,405.5700,405.5899,0
2021-04-05,10:36:00,140128,405.5800,405.6200,405.5500,405.5517,0
2021-04-05,10:37:00,109958,405.5600,405.6300,405.5500,405.6200,0
2021-04-05,10:38:00,108968,405.6200,405.6290,405.5900,405.6066,0
2021-04-05,10:39:00,402171,405.6100,405.6800,405.4200,405.6650,0
2021-04-05,10:40:00,388392,405.6601,405.8600,405.6601,405.8550,0
2021-04-05,10:41:00,139581,405.8600,405.9200,405.8400,405.8885,0
2021-04-05,10:42:00,166885,405.9000,405.9400,405.8400,405.8500,0
2021-04-05,10:43:00,131526,405.8500,405.9025,405.7900,405.9000,0
2021-04-05,10:44:00,90442,405.9000,405.9300,405.8800,405.9001,0
2021-04-05,10:45:00,81998,405.9200,406.0000,405.9000,405.9850,0
2021-04-05,10:46:00,119477,405.9900,406.0000,405.9400,405.9800,0
2021-04-05,10:47:00,106739,405.9800,406.0300,405.9400,405.9600,0
2021-04-05,10:48:00,98280,405.9600,405.9900,405.9300,405.9750,0
2021-04-05,10:49:00,64564,405.9800,406.0000,405.9400,405.9600,0
2021-04-05,10:50:00,90213,405.9700,405.9900,405.9200,405.9200,0
2021-04-05,10:51:00,245782,405.9300,405.9600,405.7700,405.7800,0
2021-04-05,10:52:00,280302,405.7900,405.8700,405.7500,405.7911,0
2021-04-05,10:53:00,84021,405.8000,405.8700,405.7800,405.8100,0
2021-04-05,10:54:00,186524,405.8100,405.8100,405.6600,405.6600,0
2021-04-05,10:55:00,217872,405.6650,405.7100,405.5715,405.6500,0
2021-04-05,10:56:00,119192,405.6500,405.7800,405.6100,405.7619,0
2021-04-05,10:57:00,130074,405.7700,405.8500,405.7600,405.8100,0
2021-04-05,10:58:00,72672,405.8200,405.8300,405.6900,405.6911,0
2021-04-05,10:59:00,63572,405.7000,405.7300,405.6100,405.6300,0
2021-04-05,11:00:00,117460,405.6300,405.6700,405.5200,405.5719,0
2021-04-05,11:01:00,130812,405.5800,405.5800,405.4850,405.5700,0
2021-04-05,11:02:00,108491,405.5650,405.6600,405.5600,405.6000,0
2021-04-05,11:03:00,64238,405.6050,405.6700,405.5650,405.6300,0
2021-04-05,11:04:00,77883,405.6319,405.7112,405.6000,405.6950,0
2021-04-05,11:05:00,81587,405.7000,405.7600,405.6950,405.7100,0
2021-04-05,11:06:00,86746,405.7000,405.7990,405.6850,405.7900,0
2021-04-05,11:07:00,73175,405.7899,405.8150,405.7500,405.8150,0
2021-04-05,11:08:00,89034,405.8200,405.8300,405.7100,405.7900,0
2021-04-05,11:09:00,82521,405.7919,405.8400,405.7700,405.8400,0
2021-04-05,11:10:00,80352,405.8500,405.9300,405.8300,405.9119,0
2021-04-05,11:11:00,107367,405.9150,405.9700,405.9100,405.9330,0
2021-04-05,11:12:00,114925,405.9300,405.9700,405.8900,405.9300,0
2021-04-05,11:13:00,93373,405.9200,405.9400,405.8800,405.9000,0
2021-04-05,11:14:00,103012,405.8989,405.9050,405.8101,405.8500,0
2021-04-05,11:15:00,65060,405.8450,405.9100,405.8100,405.8119,0
2021-04-05,11:16:00,88646,405.8180,405.8550,405.7800,405.8300,0
2021-04-05,11:17:00,77238,405.8350,405.8650,405.8099,405.8602,0
2021-04-05,11:18:00,44699,405.8600,405.8700,405.7510,405.7850,0
2021-04-05,11:19:00,69066,405.7850,405.8100,405.7300,405.7400,0
2021-04-05,11:20:00,73021,405.7400,405.7700,405.7300,405.7499,0
2021-04-05,11:21:00,105375,405.7411,405.7450,405.6501,405.7100,0
2021-04-05,11:22:00,75753,405.7100,405.7100,405.6300,405.6400,0
2021-04-05,11:23:00,43848,405.6400,405.7300,405.6400,405.7100,0
2021-04-05,11:24:00,46666,405.7000,405.7567,405.7000,405.7400,0
2021-04-05,11:25:00,44265,405.7300,405.7750,405.6950,405.7100,0
2021-04-05,11:26:00,88801,405.7150,405.7390,405.6800,405.6900,0
2021-04-05,11:27:00,58163,405.6819,405.7300,405.6700,405.7100,0
2021-04-05,11:28:00,47231,405.7100,405.7200,405.6700,405.6800,0
2021-04-05,11:29:00,51485,405.6900,405.7400,405.6900,405.7100,0
2021-04-05,11:30:00,67545,405.7100,405.7750,405.6900,405.7700,0
2021-04-05,11:31:00,73919,405.7600,405.8700,405.7450,405.8700,0
2021-04-05,11:32:00,256053,405.8700,406.0000,405.8700,405.9900,0
2021-04-05,11:33:00,66890,405.9800,405.9900,405.9400,405.9700,0
2021-04-05,11:34:00,97991,405.9600,406.0600,405.9590,406.0400,0
2021-04-05,11:35:00,102306,406.0303,406.1900,406.0200,406.1685,0
2021-04-05,11:36:00,231001,406.1700,406.4200,406.1611,406.4100,0
2021-04-05,11:37:00,158274,406.4087,406.4400,406.3600,406.3750,0
2021-04-05,11:38:00,114901,406.3700,406.4300,406.3200,406.4000,0
2021-04-05,11:39:00,85970,406.3900,406.4700,406.3800,406.4300,0
2021-04-05,11:40:00,106175,406.4281,406.5000,406.4200,406.4400,0
2021-04-05,11:41:00,80058,406.4450,406.4700,406.4200,406.4400,0
2021-04-05,11:42:00,50899,406.4400,406.4850,406.4150,406.4150,0
2021-04-05,11:43:00,132581,406.4100,406.4100,406.3500,406.3900,0
2021-04-05,11:44:00,84594,406.3900,406.4150,406.3550,406.3886,0
2021-04-05,11:45:00,57027,406.3900,406.4200,406.3200,406.3250,0
2021-04-05,11:46:00,51280,406.3200,406.3200,406.2600,406.2900,0
2021-04-05,11:47:00,46790,406.3000,406.3700,406.2800,406.3600,0
2021-04-05,11:48:00,34339,406.3650,406.3900,406.3300,406.3500,0
2021-04-05,11:49:00,57060,406.3500,406.3600,406.3000,406.3300,0
2021-04-05,11:50:00,76296,406.3400,406.3588,406.2200,406.2200,0
2021-04-05,11:51:00,109045,406.2300,406.2800,406.1800,406.2200,0
2021-04-05,11:52:00,216882,406.2300,406.2500,406.1801,406.2450,0
2021-04-05,11:53:00,122314,406.2450,406.3000,406.2400,406.3000,0
2021-04-05,11:54:00,97965,406.3000,406.3081,406.2400,406.2500,0
2021-04-05,11:55:00,61877,406.2600,406.3050,406.2400,406.2400,0
2021-04-05,11:56:00,103378,406.2500,406.3100,406.2500,406.3050,0
2021-04-05,11:57:00,218584,406.3150,406.4100,406.2300,406.3800,0
2021-04-05,11:58:00,458233,406.2900,406.3700,406.1700,406.1900,0
2021-04-05,11:59:00,57896,406.2000,406.2500,406.2000,406.2200,0
2021-04-05,12:00:00,51407,406.2100,406.3800,406.2100,406.3800,0
2021-04-05,12:01:00,99003,406.3750,406.4000,406.3500,406.3800,0
2021-04-05,12:02:00,64691,406.3870,406.4000,406.3500,406.3600,0
2021-04-05,12:03:00,74514,406.3450,406.3600,406.2800,406.2863,0
2021-04-05,12:04:00,64649,406.2900,406.3650,406.2900,406.3300,0
2021-04-05,12:05:00,68250,406.3311,406.3500,406.3000,406.3100,0
2021-04-05,12:06:00,67865,406.3089,406.3350,406.2600,406.3300,0
2021-04-05,12:07:00,86074,406.3400,406.4150,406.3300,406.4100,0
2021-04-05,12:08:00,58000,406.4100,406.4100,406.3000,406.3100,0
2021-04-05,12:09:00,23937,406.3020,406.3600,406.3000,406.3500,0
2021-04-05,12:10:00,46279,406.3510,406.3900,406.3200,406.3300,0
2021-04-05,12:11:00,46602,406.3350,406.3600,406.3000,406.3514,0
2021-04-05,12:12:00,76832,406.3500,406.3900,406.3300,406.3700,0
2021-04-05,12:13:00,104892,406.3700,406.4000,406.3700,406.3800,0
2021-04-05,12:14:00,114130,406.3900,406.4200,406.3000,406.3300,0
2021-04-05,12:15:00,43004,406.3300,406.3450,406.2950,406.3000,0
2021-04-05,12:16:00,121900,406.3100,406.3500,406.2600,406.3500,0
2021-04-05,12:17:00,50299,406.3500,406.3700,406.3200,406.3650,0
2021-04-05,12:18:00,36136,406.3600,406.3650,406.3200,406.3300,0
2021-04-05,12:19:00,150417,406.3300,406.3700,406.2800,406.3500,0
2021-04-05,12:20:00,191086,406.3499,406.4600,406.3499,406.3950,0
2021-04-05,12:21:00,86818,406.3950,406.4200,406.3500,406.3800,0
2021-04-05,12:22:00,70319,406.3900,406.4200,406.3600,406.4100,0
2021-04-05,12:23:00,31912,406.4100,406.4300,406.3900,406.4200,0
2021-04-05,12:24:00,63094,406.4250,406.4800,406.4200,406.4500,0
2021-04-05,12:25:00,76578,406.4550,406.5500,406.4550,406.5399,0
2021-04-05,12:26:00,57948,406.5300,406.5500,406.4800,406.5400,0
2021-04-05,12:27:00,90759,406.5400,406.6150,406.5400,406.5800,0
2021-04-05,12:28:00,58945,406.5800,406.6400,406.5400,406.6300,0
2021-04-05,12:29:00,114568,406.6216,406.6700,406.5600,406.5900,0
2021-04-05,12:30:00,107291,406.5900,406.7100,406.5750,406.6700,0
2021-04-05,12:31:00,61951,406.6650,406.7000,406.6400,406.7000,0
2021-04-05,12:32:00,57205,406.6950,406.7400,406.6600,406.7300,0
2021-04-05,12:33:00,115341,406.7200,406.8300,406.7200,406.8200,0
2021-04-05,12:34:00,79547,406.8200,406.8700,406.7800,406.8200,0
2021-04-05,12:35:00,130110,406.8200,406.9250,406.8000,406.8500,0
2021-04-05,12:36:00,152668,406.8400,406.9300,406.8000,406.9000,0
2021-04-05,12:37:00,118251,406.9000,406.9400,406.8900,406.9300,0
2021-04-05,12:38:00,158525,406.9200,406.9300,406.8500,406.8700,0
2021-04-05,12:39:00,86157,406.8600,406.8700,406.8000,406.8300,0
2021-04-05,12:40:00,93063,406.8300,406.8800,406.8200,406.8419,0
2021-04-05,12:41:00,57106,406.8300,406.8300,406.7600,406.7600,0
2021-04-05,12:42:00,161628,406.7699,406.7800,406.6850,406.7000,0
2021-04-05,12:43:00,42202,406.6950,406.7499,406.6700,406.6700,0
2021-04-05,12:44:00,94866,406.6700,406.7300,406.6700,406.7100,0
2021-04-05,12:45:00,157904,406.7100,406.7300,406.6700,406.6800,0
2021-04-05,12:46:00,81725,406.6900,406.7600,406.6889,406.7350,0
2021-04-05,12:47:00,108076,406.7400,406.7800,406.6900,406.7000,0
2021-04-05,12:48:00,55458,406.7050,406.7200,406.6750,406.7100,0
2021-04-05,12:49:00,86589,406.7200,406.7200,406.6300,406.6500,0
2021-04-05,12:50:00,62729,406.6500,406.6500,406.5900,406.6000,0
2021-04-05,12:51:00,88568,406.6000,406.6200,406.5700,406.6000,0
2021-04-05,12:52:00,111842,406.6000,406.6100,406.5200,406.5400,0
2021-04-05,12:53:00,144835,406.5400,406.5450,406.4200,406.4500,0
2021-04-05,12:54:00,187132,406.4400,406.4500,406.2600,406.2600,0
2021-04-05,12:55:00,140419,406.2700,406.2900,406.1900,406.2100,0
2021-04-05,12:56:00,62391,406.2100,406.2300,406.1600,406.1700,0
2021-04-05,12:57:00,76984,406.1800,406.2400,406.1700,406.2400,0
2021-04-05,12:58:00,170801,406.2400,406.3600,406.2250,406.3600,0
2021-04-05,12:59:00,110915,406.3600,406.3800,406.3200,406.3600,0
2021-04-05,13:00:00,67447,406.3550,406.3700,406.3000,406.3501,0
2021-04-05,13:01:00,79131,406.3500,406.3900,406.3400,406.3900,0
2021-04-05,13:02:00,138247,406.3800,406.4900,406.3800,406.4600,0
2021-04-05,13:03:00,111084,406.4600,406.5100,406.4200,406.5000,0
2021-04-05,13:04:00,47173,406.4900,406.5200,406.4850,406.5050,0
2021-04-05,13:05:00,53327,406.5100,406.5300,406.4100,406.4500,0
2021-04-05,13:06:00,37838,406.4500,406.5300,406.4500,406.5300,0
2021-04-05,13:07:00,50446,406.5200,406.5900,406.4950,406.5819,0
2021-04-05,13:08:00,112216,406.5800,406.6100,406.5100,406.5500,0
2021-04-05,13:09:00,27428,406.5550,406.5550,406.4700,406.5100,0
2021-04-05,13:10:00,78526,406.5200,406.5368,406.4500,406.4600,0
2021-04-05,13:11:00,109594,406.4600,406.4600,406.3500,406.3600,0
2021-04-05,13:12:00,95363,406.3560,406.3800,406.3100,406.3750,0
2021-04-05,13:13:00,34700,406.3700,406.4300,406.3606,406.3700,0
2021-04-05,13:14:00,83254,406.3799,406.4100,406.3401,406.3500,0
2021-04-05,13:15:00,265173,406.3500,406.3500,406.2100,406.2400,0
2021-04-05,13:16:00,70723,406.2500,406.2700,406.2200,406.2200,0
2021-04-05,13:17:00,67549,406.2300,406.2800,406.2200,406.2600,0
2021-04-05,13:18:00,75146,406.2700,406.3600,406.2400,406.3500,0
2021-04-05,13:19:00,71776,406.3400,406.4000,406.3200,406.3600,0
2021-04-05,13:20:00,61467,406.3500,406.3900,406.3300,406.3697,0
2021-04-05,13:21:00,68354,406.3600,406.4200,406.3450,406.3700,0
2021-04-05,13:22:00,49168,406.3800,406.4000,406.2900,406.3501,0
2021-04-05,13:23:00,59724,406.3600,406.3600,406.3273,406.3500,0
2021-04-05,13:24:00,94924,406.3500,406.3600,406.2600,406.2900,0
2021-04-05,13:25:00,48197,406.2800,406.3300,406.2500,406.2900,0
2021-04-05,13:26:00,38283,406.2811,406.3311,406.2700,406.2999,0
2021-04-05,13:27:00,127898,406.3000,406.3000,406.1700,406.1750,0
2021-04-05,13:28:00,89585,406.1750,406.2250,406.1750,406.2100,0
2021-04-05,13:29:00,55497,406.2000,406.2800,406.1900,406.2600,0
2021-04-05,13:30:00,86084,406.2600,406.3500,406.2600,406.3500,0
2021-04-05,13:31:00,77586,406.3450,406.4500,406.3401,406.4400,0
2021-04-05,13:32:00,42660,406.4301,406.4470,406.3800,406.4300,0
2021-04-05,13:33:00,26096,406.4200,406.4200,406.3500,406.4000,0
2021-04-05,13:34:00,30571,406.3900,406.4000,406.3600,406.4000,0
2021-04-05,13:35:00,43878,406.4100,406.4400,406.4000,406.4100,0
2021-04-05,13:36:00,22036,406.4000,406.4200,406.3800,406.4000,0
2021-04-05,13:37:00,36189,406.4100,406.4100,406.3700,406.3700,0
2021-04-05,13:38:00,44911,406.3800,406.3811,406.3350,406.3550,0
2021-04-05,13:39:00,252720,406.3400,406.3550,406.1000,406.1800,0
2021-04-05,13:40:00,90300,406.1800,406.1800,406.0800,406.1000,0
2021-04-05,13:41:00,120299,406.1000,406.1300,406.0800,406.0900,0
2021-04-05,13:42:00,67551,406.1000,406.2100,406.0900,406.2000,0
2021-04-05,13:43:00,138975,406.1950,406.2100,406.1100,406.1583,0
2021-04-05,13:44:00,48295,406.1500,406.1700,406.1000,406.1000,0
2021-04-05,13:45:00,107794,406.1000,406.1600,406.1000,406.1522,0
2021-04-05,13:46:00,84674,406.1511,406.2700,406.1511,406.2300,0
2021-04-05,13:47:00,86364,406.2300,406.2700,406.2100,406.2700,0
2021-04-05,13:48:00,100779,406.2600,406.2900,406.1900,406.2200,0
2021-04-05,13:49:00,69706,406.2100,406.2700,406.2013,406.2700,0
2021-04-05,13:50:00,77958,406.2600,406.2700,406.2200,406.2200,0
2021-04-05,13:51:00,86552,406.2300,406.3100,406.2100,406.3050,0
2021-04-05,13:52:00,48548,406.3011,406.3100,406.2500,406.2800,0
2021-04-05,13:53:00,47357,406.2850,406.3500,406.2800,406.3500,0
2021-04-05,13:54:00,72605,406.3511,406.3800,406.3200,406.3600,0
2021-04-05,13:55:00,102888,406.3600,406.3800,406.3000,406.3600,0
2021-04-05,13:56:00,117403,406.3600,406.4800,406.3600,406.4500,0
2021-04-05,13:57:00,102061,406.4400,406.5350,406.4300,406.5350,0
2021-04-05,13:58:00,67275,406.5399,406.5900,406.5200,406.5600,0
2021-04-05,13:59:00,62757,406.5500,406.5900,406.5200,406.5900,0
2021-04-05,14:00:00,167434,406.5800,406.6000,406.5100,406.5500,0
2021-04-05,14:01:00,100426,406.5500,406.5500,406.4500,406.4500,0
2021-04-05,14:02:00,68407,406.4500,406.5200,406.4050,406.5100,0
2021-04-05,14:03:00,79807,406.5000,406.5200,406.4050,406.4300,0
2021-04-05,14:04:00,58571,406.4300,406.4300,406.3500,406.3600,0
2021-04-05,14:05:00,34988,406.3600,406.4750,406.3600,406.4300,0
2021-04-05,14:06:00,35973,406.4211,406.4900,406.4200,406.4750,0
2021-04-05,14:07:00,56402,406.4800,406.5200,406.4600,406.5100,0
2021-04-05,14:08:00,76440,406.5089,406.5200,406.4700,406.4745,0
2021-04-05,14:09:00,82770,406.4750,406.5600,406.4612,406.4800,0
2021-04-05,14:10:00,72441,406.4850,406.5100,406.4700,406.4700,0
2021-04-05,14:11:00,80783,406.4700,406.5200,406.4700,406.5000,0
2021-04-05,14:12:00,325200,406.4900,406.5100,406.4700,406.4900,0
2021-04-05,14:13:00,97586,406.4850,406.5300,406.4401,406.4600,0
2021-04-05,14:14:00,37627,406.4650,406.4900,406.4450,406.4900,0
2021-04-05,14:15:00,39481,406.4900,406.5200,406.4800,406.5100,0
2021-04-05,14:16:00,49825,406.5000,406.5000,406.4400,406.4801,0
2021-04-05,14:17:00,28440,406.4801,406.4900,406.4500,406.4700,0
2021-04-05,14:18:00,28544,406.4700,406.4950,406.4500,406.4801,0
2021-04-05,14:19:00,72032,406.4800,406.5100,406.4400,406.4600,0
2021-04-05,14:20:00,49444,406.4506,406.4881,406.4200,406.4200,0
2021-04-05,14:21:00,62105,406.4299,406.4400,406.3800,406.4250,0
2021-04-05,14:22:00,74307,406.4250,406.4600,406.4000,406.4350,0
2021-04-05,14:23:00,39428,406.4350,406.4500,406.3900,406.4001,0
2021-04-05,14:24:00,34932,406.4000,406.4050,406.3350,406.3811,0
2021-04-05,14:25:00,37670,406.3800,406.4200,406.3600,406.3950,0
2021-04-05,14:26:00,27585,406.4000,406.4200,406.3700,406.4050,0
2021-04-05,14:27:00,84243,406.4100,406.4200,406.3300,406.4100,0
